Date,Open,High,Low,Close,Volume
10/1/2012,13.50235765,14.2024799,13.50235765,13.95247089,733471
10/2/2012,14.50253229,14.50253229,14.05248836,14.05248836,1397642
10/3/2012,14.45255821,14.45255821,13.80241004,13.85245343,949618
10/4/2012,13.85245343,14.00244497,13.75243597,13.75243597,482882
10/7/2012,13.60237511,13.95247089,13.55240104,13.55240104,352044
10/8/2012,13.80241004,13.90242751,13.35236611,13.45238357,829521
10/9/2012,13.50235765,14.05248836,13.45238357,13.60237511,641649
10/10/2012,13.50235765,13.75243597,13.20230526,13.35236611,523977
10/11/2012,13.50235765,13.50235765,13.25234865,13.30232272,664587
10/14/2012,13.25234865,13.30232272,12.90225286,13.05231372,849549
10/15/2012,13.25234865,13.25234865,12.90225286,13.05231372,659390
10/16/2012,13.20230526,13.55240104,13.05231372,13.45238357,415454
10/17/2012,13.25234865,13.70239258,13.15233118,13.30232272,1128758
10/18/2012,13.45238357,13.70239258,13.20230526,13.45238357,1129521
10/21/2012,13.75243597,14.40251483,13.45238357,14.15250582,1581634
10/22/2012,14.2024799,14.75261061,14.00244497,14.60254975,2906026
10/23/2012,14.75261061,14.75261061,14.40251483,14.50253229,1093277
10/30/2012,14.05248836,14.55257568,13.95247089,14.45255821,693000
10/31/2012,14.85262807,15.10263707,14.2024799,14.25252329,1868813
11/1/2012,14.00244497,14.60254975,14.00244497,14.45255821,1039639
11/4/2012,14.50253229,14.60254975,14.30249736,14.40251483,413860
11/5/2012,14.30249736,14.45255821,14.10246243,14.10246243,739570
11/6/2012,14.75261061,14.95264553,14.05248836,14.10246243,1254538
11/7/2012,14.00244497,14.2024799,13.95247089,13.95247089,954261
11/8/2012,14.85262807,14.90260215,13.90242751,14.05248836,1235827
11/11/2012,14.40251483,14.40251483,13.75243597,13.85245343,1148648
11/12/2012,13.75243597,14.05248836,13.75243597,13.85245343,576091
11/13/2012,14.40251483,14.40251483,13.75243597,14.10246243,311850
11/14/2012,14.35254075,14.40251483,14.05248836,14.15250582,566735
11/15/2012,14.00244497,14.30249736,14.00244497,14.2024799,469854
11/18/2012,14.65259314,14.65259314,14.05248836,14.2024799,424255
11/19/2012,14.65259314,14.65259314,13.90242751,13.95247089,663270
11/20/2012,13.90242751,14.00244497,13.70239258,13.85245343,261261
11/21/2012,14.45255821,14.45255821,13.85245343,13.95247089,388773
11/22/2012,14.00244497,14.15250582,13.80241004,13.90242751,310187
11/26/2012,13.80241004,13.85245343,13.70239258,13.70239258,173666
11/27/2012,14.00244497,14.05248836,13.55240104,13.70239258,388149
11/28/2012,14.00244497,14.00244497,13.55240104,13.6524185,233541
11/29/2012,13.95247089,14.45255821,13.70239258,14.35254075,985100
12/2/2012,14.50253229,14.50253229,13.90242751,13.95247089,290991
12/3/2012,13.90242751,14.05248836,13.55240104,13.60237511,211573
12/4/2012,13.75243597,13.80241004,13.40234019,13.70239258,602494
12/5/2012,13.60237511,13.85245343,13.55240104,13.75243597,411296
12/6/2012,13.60237511,13.75243597,13.55240104,13.70239258,452183
12/9/2012,13.60237511,13.75243597,13.50235765,13.55240104,96604
12/10/2012,13.55240104,13.85245343,13.50235765,13.70239258,840124
12/11/2012,13.60237511,14.10246243,13.55240104,14.00244497,984199
12/12/2012,13.70239258,14.45255821,13.70239258,14.15250582,1112265
12/13/2012,14.25252329,14.50253229,14.00244497,14.40251483,1074289
12/17/2012,14.50253229,14.95264553,14.35254075,14.80258468,1443103
12/18/2012,14.75261061,14.75261061,14.30249736,14.65259314,801247
12/19/2012,14.50253229,14.95264553,14.50253229,14.75261061,845599
12/20/2012,14.75261061,14.90260215,14.60254975,14.65259314,404435
12/23/2012,14.45255821,14.50253229,14.30249736,14.40251483,350242
12/24/2012,14.40251483,14.50253229,14.25252329,14.45255821,599306
12/26/2012,14.30249736,14.60254975,14.30249736,14.40251483,391199
12/27/2012,14.35254075,14.50253229,14.30249736,14.30249736,452113
12/30/2012,14.40251483,14.50253229,14.2024799,14.25252329,657172
1/1/2013,14.60254975,14.65259314,14.30249736,14.35254075,207761
1/2/2013,14.30249736,14.35254075,14.10246243,14.15250582,228136
1/3/2013,14.2024799,14.35254075,14.05248836,14.25252329,164241
1/6/2013,14.10246243,14.35254075,14.10246243,14.2024799,256064
1/7/2013,14.30249736,14.30249736,14.10246243,14.10246243,145877
1/8/2013,14.10246243,14.2024799,14.05248836,14.15250582,182190
1/9/2013,14.10246243,14.30249736,14.10246243,14.2024799,214691
1/10/2013,14.2024799,14.55257568,14.15250582,14.35254075,246154
1/13/2013,14.30249736,14.40251483,14.15250582,14.2024799,321968
