Date,Open,High,Low,Close,Volume
10/1/2012,35.52406461,37.76982604,34.7482086,36.66733164,68490
10/2/2012,38.30065426,40.01558748,36.34069325,39.64811112,220511
10/3/2012,40.4239018,40.83221612,38.0147885,38.70896858,104015
10/4/2012,40.13810137,41.03640595,38.79064451,40.54641569,116336
10/7/2012,40.4239018,42.22051094,39.19895883,40.3013879,203069
10/8/2012,38.79064451,40.01558748,37.19815986,39.1172829,40486
10/9/2012,38.87225511,40.75054018,37.97395053,39.60727315,45446
10/10/2012,38.46394079,39.85223561,38.05562647,39.15812087,48807
10/11/2012,38.38226485,38.95393104,36.78984554,37.07564596,47527
10/14/2012,36.87152147,38.17814036,36.87152147,37.11648393,16002
10/15/2012,37.97395053,37.97395053,36.74900757,36.91235944,4481
10/16/2012,37.56563621,38.34149223,35.11568495,35.7281891,53608
10/17/2012,35.9732169,37.03480799,34.91156046,35.56483724,15842
10/18/2012,35.68735114,36.74900757,34.70737063,35.31987478,23363
10/21/2012,36.70816961,37.8922746,36.46320715,37.36151172,30244
10/22/2012,37.97395053,39.40308332,37.03480799,38.95393104,54408
10/23/2012,39.19895883,41.19969247,39.19895883,40.26054993,120337
10/30/2012,40.01558748,40.83221612,38.46394079,39.77055968,45926
10/31/2012,38.58645468,39.60727315,36.78984554,37.23899782,50887
11/1/2012,37.36151172,38.17814036,36.74900757,36.99397003,12962
11/4/2012,37.40228435,37.40228435,36.42236918,36.91235944,24803
11/5/2012,37.72898808,37.72898808,36.38153122,36.62649367,22083
11/6/2012,38.1373024,38.1373024,36.42236918,37.03480799,4801
11/7/2012,37.15732189,37.15732189,36.58565571,36.66733164,15042
11/8/2012,37.11648393,38.74980655,36.58565571,37.27983579,29284
11/11/2012,36.42236918,37.72898808,35.23819885,35.80986503,69130
11/12/2012,33.89074199,34.54408411,32.25748471,32.70663699,35845
11/13/2012,33.07411335,33.4415897,31.76749446,32.66579903,19523
11/14/2012,33.03327538,33.03327538,31.76749446,31.84910505,7041
11/15/2012,32.62496106,33.80906606,32.62496106,33.07411335,14242
11/18/2012,31.97161895,33.27823784,31.93078098,32.17580878,63209
11/19/2012,33.03327538,33.03327538,31.44079073,31.56330463,10882
11/20/2012,31.84910505,32.21664674,31.11415234,31.2775042,24163
11/21/2012,30.37919963,30.99163844,30.0524959,30.37919963,19683
11/22/2012,30.62416209,31.19582827,30.01165794,30.25668573,11842
11/26/2012,31.84910505,31.84910505,29.39921913,29.52166768,7041
11/27/2012,28.17421082,30.58332412,28.17421082,29.93004734,1280
11/28/2012,29.0725154,29.44005709,28.0109243,28.74587701,10241
11/29/2012,29.39921913,31.60414259,29.39921913,31.44079073,14242
12/2/2012,32.13497081,32.13497081,29.39921913,30.99163844,12962
12/3/2012,31.19582827,31.44079073,30.09333387,30.95080047,20483
12/4/2012,30.95080047,30.99163844,30.95080047,30.95080047,2400
12/5/2012,31.03247641,31.03247641,30.70583802,30.95080047,4001
12/6/2012,30.62416209,31.39995276,30.62416209,31.03247641,6561
12/9/2012,31.44079073,31.44079073,30.01165794,30.74667598,15042
12/10/2012,29.80753345,29.84837141,29.80753345,29.80753345,1600
12/11/2012,29.80753345,30.50164819,29.80753345,30.1750098,1600
12/12/2012,31.35918014,31.35918014,30.37919963,30.70583802,8161
12/13/2012,30.95080047,30.95080047,30.4200376,30.58332412,7201
12/17/2012,30.62416209,31.68581852,30.25668573,31.03247641,25604
12/18/2012,30.62416209,31.39995276,30.50164819,30.86918988,5121
12/19/2012,31.80833242,31.80833242,31.03247641,31.23666624,8481
12/20/2012,30.66500005,31.23666624,30.62416209,31.07331437,13922
12/23/2012,30.90996251,32.29825733,30.90996251,32.21664674,21603
12/24/2012,31.64498056,33.27823784,31.35918014,32.37993327,32325
12/26/2012,31.44079073,32.25748471,31.44079073,32.13497081,13602
12/27/2012,32.25748471,32.50244716,31.84910505,32.13497081,5121
12/30/2012,32.62496106,32.91076148,32.37993327,32.42077123,10722
1/1/2013,32.70663699,33.15578928,32.29825733,32.62496106,20483
1/2/2013,32.25748471,32.25748471,31.88994301,32.05329488,2720
1/3/2013,30.0524959,33.3190758,30.0524959,31.84910505,4001
1/6/2013,33.03327538,33.03327538,31.68581852,32.05329488,2400
1/7/2013,33.23739987,33.23739987,31.56330463,31.76749446,4161
1/8/2013,31.48162869,31.64498056,31.44079073,31.52246666,4481
1/9/2013,31.11415234,31.97161895,31.07331437,31.23666624,1920
1/10/2013,31.23666624,31.84910505,31.23666624,31.52246666,4641
1/13/2013,31.88994301,31.88994301,31.48162869,31.72665649,960
1/14/2013,31.64498056,31.64498056,31.39995276,31.56330463,640
1/15/2013,31.03247641,31.76749446,31.03247641,31.35918014,3200
1/16/2013,31.68581852,31.84910505,31.44079073,31.64498056,2720
1/17/2013,32.17580878,32.17580878,31.68581852,31.80833242,3200
1/20/2013,32.66579903,32.66579903,31.44079073,31.64498056,8001
1/21/2013,31.80833242,31.84910505,31.15499031,31.68581852,8641
1/22/2013,31.80833242,32.37993327,31.76749446,32.01245691,21603
1/23/2013,32.09413284,32.13497081,31.93078098,32.05329488,11362
1/24/2013,32.4616092,33.68655216,32.09413284,33.3190758,16482
1/27/2013,31.97161895,33.68655216,31.97161895,33.4415897,9601
1/28/2013,33.19662725,33.72739013,33.19662725,33.52326564,11202
1/29/2013,33.48242767,35.52406461,33.48242767,34.70737063,30884
1/30/2013,34.01325589,34.50324614,33.5641036,34.05409385,11202
1/31/2013,33.48242767,34.25821834,33.3190758,33.80906606,20323
2/3/2013,34.25821834,34.25821834,33.19662725,33.52326564,19043
2/4/2013,33.4415897,34.70737063,33.11495132,33.80906606,12962
2/5/2013,34.29905631,34.50324614,33.27823784,33.72739013,11842
2/6/2013,33.93157996,34.21738038,33.48242767,33.60494157,20323
2/7/2013,33.5641036,34.05409385,33.5641036,33.97241792,18243
2/10/2013,34.29905631,34.66653266,33.68655216,33.97241792,28964
2/11/2013,34.21738038,34.54408411,34.01325589,34.25821834,104335
2/12/2013,34.38073224,35.48322665,34.38073224,34.58492207,42726
2/13/2013,34.66653266,34.70737063,34.33989428,34.42157021,27204
2/14/2013,34.70737063,35.23819885,34.09493182,34.78904656,47367
2/17/2013,34.38073224,37.52479825,34.38073224,36.54481774,162903
2/18/2013,37.15732189,37.52479825,36.29985529,36.50397978,81771
2/19/2013,36.99397003,36.99397003,34.99323639,35.36071275,20323
2/20/2013,34.95239843,36.29985529,33.60494157,34.29905631,45766
2/24/2013,33.64577953,33.64577953,32.09413284,32.86992352,13282
2/25/2013,32.62496106,33.3190758,32.50244716,32.82908555,8961
2/26/2013,33.48242767,34.91156046,32.99243742,34.66653266,29764
2/27/2013,33.93157996,35.89154097,33.5641036,33.89074199,60008
2/28/2013,34.25821834,34.25821834,33.07411335,33.72739013,21763
3/3/2013,31.84910505,32.3390953,30.74667598,30.86918988,14242
3/4/2013,32.50244716,32.50244716,31.15499031,31.80833242,22403
3/5/2013,32.91076148,32.95159945,31.23666624,31.39995276,39045
3/6/2013,31.44079073,31.80833242,31.07331437,31.15499031,9121
3/7/2013,31.44079073,31.68581852,31.07331437,31.39995276,2400
3/10/2013,30.62416209,31.35918014,30.13417183,30.33836166,16002
3/11/2013,29.39921913,29.68501955,28.62336311,29.11335336,43046
3/12/2013,28.74587701,29.15419133,28.58252514,28.74587701,37605
3/13/2013,29.80753345,30.01165794,29.39921913,29.76669548,18723
3/14/2013,28.99090481,30.09333387,28.99090481,29.93004734,24003
3/18/2013,29.80753345,30.74667598,29.80753345,30.37919963,24323
3/19/2013,30.82835192,31.48162869,30.82835192,31.11415234,19043
3/20/2013,30.99163844,30.99163844,29.97081997,30.25668573,3040
3/24/2013,30.1750098,30.21584777,29.60334362,29.88920938,8161
3/25/2013,29.60334362,29.60334362,29.1950293,29.31754319,2720
3/27/2013,27.92924837,29.15419133,27.92924837,28.78671498,8641
3/28/2013,28.58252514,28.99090481,28.17421082,28.70503904,35525
3/31/2013,27.64338261,28.86839091,26.13263922,27.15345769,5281
4/1/2013,26.09180126,26.09180126,24.90763092,24.94846889,19043
4/2/2013,25.39762117,26.9084299,24.90763092,26.86759193,17923
4/3/2013,27.15345769,27.31674422,26.13263922,26.37760168,16162
4/4/2013,26.54095354,27.35758218,26.41843964,26.50011558,42886
4/7/2013,26.94926786,27.72505854,26.13263922,26.94926786,16642
4/8/2013,27.0309438,27.0309438,27.0309438,27.0309438,160
4/9/2013,26.94926786,27.72505854,25.96928736,27.0309438,7681
4/10/2013,27.35758218,27.35758218,26.74507803,27.19423032,15842
4/11/2013,26.94926786,26.94926786,26.41843964,26.86759193,8641
4/15/2013,27.15345769,27.15345769,26.58179151,26.82675397,3360
4/16/2013,26.54095354,26.94926786,26.54095354,26.58179151,6561
4/17/2013,26.17347719,26.17347719,25.92844939,26.05096329,2880
4/18/2013,26.13263922,26.94926786,26.13263922,26.25515312,6561
4/21/2013,26.17347719,26.82675397,26.17347719,26.50011558,4961
4/22/2013,25.56097304,25.92844939,25.56097304,25.7243249,3040
4/24/2013,26.54095354,26.54095354,26.54095354,26.54095354,8001
4/25/2013,25.88761143,25.88761143,25.35678321,25.52013507,1440
4/28/2013,25.35678321,26.54095354,25.15265872,26.05096329,14242
4/29/2013,26.01012532,26.05096329,24.54015457,24.86679296,6241
4/30/2013,24.54015457,25.92844939,24.54015457,25.11182075,36485
5/2/2013,25.92844939,26.33676371,25.23433465,25.56097304,51527
5/5/2013,24.90763092,26.45927761,24.90763092,26.25515312,9121
5/6/2013,25.31601058,26.13263922,25.31601058,26.05096329,13282
5/7/2013,27.31674422,27.31674422,26.45927761,26.62262948,26404
5/8/2013,27.52093405,27.52093405,26.94926786,27.11261973,65609
5/12/2013,27.03911139,29.10518577,26.99415696,28.47641177,42915
5/13/2013,29.1950293,29.1950293,27.84757244,28.2068812,17457
5/14/2013,28.47641177,28.92556406,27.84757244,28.29672472,31423
5/15/2013,28.25183563,28.52130087,27.62299629,27.71283982,29968
5/16/2013,28.29672472,28.74587701,28.25183563,28.29672472,17893
5/19/2013,28.07214858,29.64418158,28.02725949,29.32976191,28077
5/20/2013,29.41960544,32.24931712,28.83572053,30.85690582,92377
5/21/2013,30.7670623,30.7670623,29.1950293,29.59929249,26331
5/22/2013,29.41960544,29.64418158,28.74587701,28.92556406,12656
5/26/2013,28.74587701,28.74587701,28.02725949,28.25183563,33314
5/27/2013,28.74587701,29.32976191,28.34161381,28.83572053,5528
5/28/2013,28.74587701,29.23998373,28.47641177,28.70098792,10329
5/29/2013,29.1950293,29.1950293,28.61114439,28.83572053,26622
5/30/2013,29.59929249,29.86875772,29.10518577,29.1501402,69537
6/2/2013,30.00349034,30.04844478,29.1501402,29.41960544,97323
6/3/2013,30.00349034,30.54248615,29.32976191,29.91371216,67791
6/4/2013,30.09333387,30.72217321,29.68913601,30.1382883,53826
6/5/2013,30.45264263,32.65351497,29.73402511,31.7103213,48880
6/6/2013,32.20436268,32.20436268,29.91371216,30.31791001,35059
6/9/2013,29.23998373,30.31791001,28.83572053,28.92556406,25022
6/11/2013,30.45264263,30.45264263,28.97045315,29.59929249,18621
6/12/2013,28.52130087,30.85690582,28.52130087,30.58744059,95868
6/13/2013,30.09333387,30.99163844,29.41960544,30.09333387,81466
6/16/2013,30.63232968,30.63232968,29.91371216,30.18317739,93540
6/17/2013,30.63232968,31.08148197,30.27302092,30.81201673,47861
6/18/2013,31.35101254,31.35101254,30.22806649,30.54248615,23421
6/19/2013,30.54248615,31.66536687,30.49759706,31.39590163,68519
6/20/2013,31.44079073,31.84505392,30.63232968,31.1264364,64445
6/23/2013,31.44079073,31.7103213,30.22806649,30.40775354,38551
6/24/2013,30.1382883,30.85690582,29.1950293,29.46455987,21676
6/26/2013,29.68913601,29.7789142,29.68913601,29.68913601,7856
6/27/2013,30.49759706,31.39590163,29.55433806,30.00349034,12220
6/30/2013,29.86875772,30.09333387,29.37471635,29.68913601,13384
7/2/2013,30.09333387,30.99163844,30.00349034,30.09333387,20221
7/3/2013,30.54248615,30.90186026,29.86875772,29.91371216,23131
7/4/2013,29.68913601,30.18317739,29.50944896,29.59929249,26331
7/7/2013,29.59929249,30.27302092,29.41960544,29.68913601,12220
7/8/2013,29.68913601,29.86875772,29.10518577,29.23998373,15420
7/9/2013,29.32976191,29.59929249,28.29672472,28.38656825,80302
7/10/2013,29.7789142,30.09333387,28.52130087,29.23998373,40442
7/11/2013,29.28487282,29.41960544,28.52130087,28.88060963,11929
7/14/2013,30.31791001,30.31791001,28.29672472,28.52130087,7856
7/15/2013,27.98230505,29.55433806,27.98230505,28.38656825,17166
7/16/2013,27.84757244,28.34161381,27.44330924,27.84757244,12220
7/17/2013,29.1501402,29.1950293,27.75772891,28.11703767,9747
7/18/2013,27.93741596,29.55433806,27.93741596,29.06029668,23567
7/21/2013,29.06029668,29.06029668,27.08400048,27.48826368,13820
7/22/2013,27.26368753,28.29672472,26.94926786,27.44330924,48443
7/23/2013,26.99415696,28.02725949,26.09585238,27.39842015,11929
7/24/2013,27.98230505,28.74587701,27.93741596,28.52130087,23131
7/25/2013,27.62299629,28.5662553,27.5781072,27.80268334,13093
7/28/2013,27.5781072,27.5781072,26.94926786,27.35353106,17748
7/29/2013,26.50011558,27.39842015,25.51196748,26.09585238,56881
7/30/2013,26.94926786,27.39842015,25.601811,25.96111977,22694
7/31/2013,26.85942434,28.52130087,26.54500467,26.81453525,53389
8/1/2013,26.32042853,26.5899591,26.27553943,26.45522648,14693
8/4/2013,25.601811,26.94926786,25.601811,26.14080682,6692
8/5/2013,26.72469172,27.39842015,26.27553943,26.72469172,57026
8/12/2013,26.94926786,28.07214858,26.94926786,27.39842015,30986
8/13/2013,27.39842015,27.84757244,26.50011558,26.99415696,6837
8/14/2013,27.53315277,28.29672472,27.30857662,28.02725949,27349
8/18/2013,27.39842015,27.62299629,26.99415696,27.26368753,20657
8/19/2013,28.02725949,28.02725949,27.30857662,27.53315277,9019
8/20/2013,27.71283982,28.29672472,27.71283982,27.80268334,44806
8/21/2013,27.17384401,27.80268334,27.17384401,27.5781072,9019
8/22/2013,27.75772891,28.2068812,27.44330924,27.84757244,30550
8/25/2013,27.39842015,27.66788539,27.30857662,27.35353106,34914
8/26/2013,27.39842015,27.62299629,27.30857662,27.35353106,16730
8/27/2013,27.75772891,27.75772891,26.94926786,27.17384401,52080
8/29/2013,26.05096329,26.85942434,26.05096329,26.32042853,27058
9/1/2013,26.67980263,28.02725949,26.63484819,26.99415696,29968
9/2/2013,26.94926786,27.08400048,26.32042853,26.81453525,26622
9/3/2013,27.62299629,27.62299629,26.50011558,26.99415696,4510
9/4/2013,26.63484819,27.84757244,26.41027205,27.2187331,49462
9/5/2013,27.5781072,28.07214858,26.45522648,27.39842015,33459
9/8/2013,27.53315277,27.53315277,26.54500467,26.76958081,4946
9/9/2013,26.14080682,26.90437877,26.14080682,26.63484819,7419
9/10/2013,26.94926786,26.94926786,26.50011558,26.67980263,11056
9/11/2013,26.36538296,26.81453525,26.27553943,26.54500467,21821
9/12/2013,26.09585238,26.67980263,25.96111977,26.0060742,10038
9/15/2013,27.03911139,27.03911139,26.14080682,26.85942434,9165
9/16/2013,26.94926786,28.07214858,26.90437877,27.48826368,43497
9/17/2013,27.35353106,27.35353106,26.85942434,27.08400048,5383
9/18/2013,27.5781072,27.5781072,26.81453525,26.94926786,5964
9/19/2013,26.50011558,27.17384401,26.36538296,26.36538296,19057
9/22/2013,26.50011558,27.08400048,26.27553943,26.27553943,14111
9/23/2013,26.27553943,26.63484819,25.87127624,26.41027205,17457
9/24/2013,26.14080682,27.39842015,26.14080682,26.76958081,5383
9/25/2013,27.26368753,27.26368753,26.27553943,26.5899591,15420
9/26/2013,27.08400048,27.26368753,26.41027205,26.90437877,2910
9/29/2013,27.08400048,27.08400048,26.05096329,26.09585238,13238
9/30/2013,26.09585238,26.09585238,25.87127624,25.87127624,6401
10/1/2013,26.85942434,26.94926786,25.601811,26.14080682,13093
10/2/2013,25.82638715,27.26368753,25.82638715,26.94926786,18766
10/3/2013,26.94926786,26.94926786,26.32042853,26.72469172,7710
10/6/2013,26.09585238,26.09585238,25.82638715,25.87127624,8001
10/7/2013,25.69165453,26.09585238,25.6467001,25.87127624,1309
10/8/2013,25.6467001,26.45522648,25.601811,26.27553943,16439
10/9/2013,26.63484819,27.35353106,26.05096329,26.41027205,145911
10/20/2013,26.67980263,26.67980263,25.96111977,26.09585238,7128
10/21/2013,26.05096329,26.36538296,25.73654362,25.78149806,6983
10/22/2013,25.96111977,26.32042853,25.73654362,25.82638715,16730
10/23/2013,25.87127624,27.80268334,25.82638715,27.30857662,54844
10/24/2013,26.50011558,27.35353106,26.05096329,26.45522648,12220
10/27/2013,26.85942434,28.70098792,26.5899591,28.52130087,83794
10/28/2013,28.61114439,28.74587701,27.30857662,27.53315277,15275
10/29/2013,27.39842015,28.29672472,26.45522648,27.89246153,11347
10/30/2013,28.65603348,30.54248615,27.17384401,27.39842015,45679
10/31/2013,28.2068812,29.59929249,27.93741596,28.92556406,70555
11/3/2013,27.93741596,28.29672472,27.84757244,27.98230505,12511
11/4/2013,27.89246153,29.41960544,27.84757244,29.06029668,56153
11/5/2013,29.41960544,31.93489745,29.32976191,31.80016483,377217
11/6/2013,34.00097183,34.00097183,31.44079073,31.93489745,166132
11/7/2013,33.68655216,33.68655216,31.57558869,32.29420621,74338
11/10/2013,33.10266725,33.10266725,31.44079073,32.11451916,227086
11/11/2013,32.65351497,32.6984694,29.64418158,30.00349034,152021
11/12/2013,31.39590163,31.44079073,29.64418158,30.1382883,101542
11/13/2013,32.24931712,32.29420621,29.50944896,29.82386863,99941
11/14/2013,30.09333387,31.62047778,30.09333387,30.31791001,89176
11/17/2013,30.45264263,31.35101254,30.36286444,30.45264263,90049
11/18/2013,30.31791001,30.81201673,30.00349034,30.22806649,73174
11/19/2013,30.63232968,31.7552104,30.63232968,30.94674935,58190
11/20/2013,30.99163844,31.26116902,30.58744059,30.94674935,133546
11/21/2013,30.72217321,31.30605811,30.00349034,30.1382883,102269
11/24/2013,30.22806649,30.54248615,29.1950293,29.23998373,73319
11/25/2013,30.54248615,30.54248615,29.23998373,29.55433806,46116
11/26/2013,29.95860125,29.95860125,28.88060963,29.1950293,50916
11/27/2013,29.1950293,29.23998373,28.52130087,28.70098792,43497
11/28/2013,28.65603348,29.1501402,28.5662553,28.61114439,13238
12/1/2013,28.83572053,28.97045315,27.93741596,28.34161381,11638
12/2/2013,28.74587701,29.23998373,28.29672472,28.92556406,31714
12/3/2013,29.64418158,30.09333387,29.23998373,29.86875772,45388
12/4/2013,29.91371216,29.95860125,28.97045315,29.32976191,50189
12/5/2013,29.64418158,29.64418158,28.92556406,29.37471635,122635
12/8/2013,29.28487282,29.95860125,29.1950293,29.1950293,67355
12/9/2013,29.28487282,30.00349034,29.23998373,29.32976191,29531
12/10/2013,29.23998373,30.18317739,29.23998373,29.95860125,61100
12/11/2013,29.64418158,30.04844478,29.50944896,29.50944896,61245
12/12/2013,29.23998373,30.49759706,28.74587701,29.50944896,42915
12/15/2013,29.1950293,29.50944896,29.1501402,29.1501402,21676
12/17/2013,29.1950293,29.1950293,28.70098792,28.74587701,17457
12/18/2013,28.61114439,29.46455987,28.61114439,29.01540759,12511
12/19/2013,29.37471635,29.37471635,29.10518577,29.23998373,15711
12/22/2013,29.32976191,29.55433806,29.1950293,29.28487282,73028
12/23/2013,29.64418158,29.86875772,29.1950293,29.23998373,41460
12/24/2013,29.06029668,29.41960544,29.06029668,29.10518577,12365
12/26/2013,29.50944896,29.55433806,28.83572053,29.06029668,18766
12/29/2013,29.06029668,29.1501402,28.88060963,29.06029668,30113
12/30/2013,29.1950293,29.32976191,28.97045315,29.28487282,15857
1/1/2014,29.50944896,29.50944896,29.1501402,29.1950293,16148
1/2/2014,29.28487282,29.32976191,28.83572053,28.97045315,51935
1/6/2014,29.01540759,29.1950293,28.97045315,29.1501402,21385
1/7/2014,28.92556406,29.64418158,28.74587701,29.23998373,18621
1/8/2014,29.41960544,29.41960544,29.1501402,29.23998373,38551
1/9/2014,29.50944896,29.82386863,29.28487282,29.50944896,20803
1/12/2014,29.50944896,29.86875772,29.50944896,29.73402511,65318
1/13/2014,29.1950293,30.36286444,29.1950293,30.04844478,52516
1/15/2014,30.04844478,30.22806649,29.82386863,29.91371216,63573
1/16/2014,30.09333387,30.7670623,29.91371216,30.45264263,115798
1/20/2014,30.67721877,30.99163844,30.31791001,30.58744059,90776
1/21/2014,31.17132549,31.26116902,30.58744059,30.67721877,41606
1/22/2014,31.39590163,32.29420621,31.39590163,31.88994301,236688
1/23/2014,32.78824759,35.07896345,32.78824759,35.07896345,616087
1/26/2014,37.36967932,38.58240356,37.36967932,38.49256003,687951
1/27/2014,38.49256003,39.4357537,36.15695507,36.78572907,475121
1/28/2014,38.17814036,38.17814036,35.48322665,35.70780279,428860
1/29/2014,35.93237893,36.74083998,35.30353959,35.39338312,186790
1/30/2014,36.24673326,36.78572907,34.58492207,34.67470026,190281
2/2/2014,35.93237893,35.93237893,33.77639568,34.18065888,255600
2/3/2014,35.66284836,36.47137474,34.58492207,36.20184417,160895
