Date,Open,High,Low,Close,Volume
10/1/2012,24.61384877,25.03984707,23.76185217,24.61384877,2147455
10/2/2012,25.08717077,25.89184367,23.95114698,24.28249788,2551315
10/3/2012,24.61384877,24.85046729,23.19379779,23.6671198,2042631
10/4/2012,23.85649958,24.47179269,23.19379779,23.38317757,1768007
10/7/2012,23.80917587,23.85649958,22.0104503,22.4837723,1775905
10/9/2012,24.45624469,24.68530161,23.71163976,24.68530161,3447454
10/10/2012,25.20076466,25.65896347,23.19617672,23.31070518,1462349
10/11/2012,23.36796941,24.2271028,23.13891249,23.25344095,909926
10/14/2012,23.99804588,23.99804588,22.10798641,22.2797791,1456416
10/15/2012,23.42523364,23.48258284,22.2797791,22.56618522,1096540
10/16/2012,22.9097706,23.48258284,22.45157179,22.79524214,980240
10/17/2012,22.73797791,23.19617672,22.68071368,22.9097706,1006051
10/18/2012,23.08164826,23.08164826,22.39430756,22.62344945,628967
10/21/2012,22.79524214,22.85250637,21.47790994,21.87884452,686821
10/22/2012,21.99337298,22.56618522,21.53517417,22.16525064,659822
10/23/2012,22.2797791,23.31070518,22.2797791,23.02438403,813801
10/30/2012,23.76890399,23.76890399,22.68071368,22.79524214,331691
10/31/2012,22.79524214,22.85250637,22.33704333,22.50883602,423960
11/1/2012,22.2797791,22.9097706,22.2797791,22.56618522,355426
11/4/2012,22.79524214,22.96703483,21.70705183,21.82158029,591882
11/5/2012,22.16525064,22.16525064,21.24885302,21.47790994,626891
11/6/2012,21.47790994,21.99337298,21.24885302,21.42064571,339405
11/7/2012,21.93610875,21.93610875,20.3324554,20.90518267,277992
11/8/2012,20.90518267,22.22251487,19.98878505,20.38971963,1702366
11/11/2012,20.56151232,21.42064571,19.53058624,19.70246389,565181
11/12/2012,19.75972812,20.3324554,19.01512319,19.24426508,325758
11/13/2012,19.30152931,20.27519116,19.01512319,19.98878505,485373
11/14/2012,19.98878505,20.1606627,19.41605777,19.47332201,340295
11/15/2012,19.87425658,20.10331351,19.24426508,19.70246389,356613
11/18/2012,19.93152082,20.44698386,18.90059473,19.35879354,888565
11/19/2012,19.47332201,19.58785047,18.55692438,18.72880204,538183
11/20/2012,18.90059473,19.12965166,18.21325404,18.38513169,528985
11/21/2012,19.01512319,19.07238743,18.04146134,18.27060323,943748
11/22/2012,18.61418862,18.8433305,18.32786746,18.61418862,789770
11/26/2012,18.55692438,18.61418862,17.75505523,17.81240442,639648
11/27/2012,17.18232795,17.98419711,17.18232795,17.5259983,565181
11/28/2012,18.09872557,18.09872557,17.18232795,17.46873407,626891
11/29/2012,18.1559898,19.18691589,17.81240442,19.12965166,1466799
12/2/2012,19.30152931,20.04604928,18.49966015,18.95785896,1185841
12/3/2012,18.67145285,18.95785896,18.38513169,18.49966015,541446
12/4/2012,18.32786746,18.90059473,18.21325404,18.72880204,530765
12/5/2012,18.90059473,18.90059473,18.49966015,18.61418862,388358
12/6/2012,18.44239592,18.8433305,18.27060323,18.32786746,564884
12/9/2012,18.27060323,18.32786746,17.81240442,17.86966865,171186
12/10/2012,17.98419711,18.04146134,17.46873407,17.58326253,275322
12/11/2012,17.81240442,17.81240442,17.46873407,17.69779099,280069
12/12/2012,17.64052676,18.09872557,17.46873407,17.5259983,377677
12/13/2012,17.75505523,17.98419711,17.29685641,17.5259983,347416
12/17/2012,17.86966865,18.38513169,17.81240442,18.21325404,467572
12/18/2012,18.1559898,18.44239592,17.92693288,18.04146134,373227
12/19/2012,17.92693288,18.90059473,17.92693288,18.61418862,1127988
12/20/2012,18.72880204,19.53058624,18.61418862,19.07238743,997151
12/23/2012,18.90059473,19.30152931,18.49966015,18.78606627,415949
12/24/2012,18.78606627,18.90059473,18.27060323,18.38513169,424850
12/26/2012,18.55692438,18.8433305,18.38513169,18.55692438,621254
12/27/2012,18.61418862,18.95785896,18.55692438,18.61418862,744080
12/30/2012,18.61418862,18.90059473,18.61418862,18.67145285,608793
1/1/2013,18.90059473,19.01512319,18.44239592,18.49966015,691864
1/2/2013,18.44239592,18.44239592,18.1559898,18.21325404,397555
1/3/2013,18.21325404,18.55692438,18.09872557,18.44239592,381534
1/6/2013,18.55692438,18.67145285,18.27060323,18.27060323,272058
1/7/2013,18.21325404,18.27060323,17.98419711,18.04146134,318044
1/8/2013,18.04146134,18.27060323,17.92693288,17.98419711,282739
1/9/2013,17.98419711,18.1559898,17.58326253,17.69779099,610573
1/10/2013,17.81240442,17.86966865,17.69779099,17.75505523,277695
1/13/2013,17.81240442,17.92693288,17.58326253,17.64052676,369667
1/14/2013,17.81240442,17.81240442,17.46873407,17.64052676,447991
1/15/2013,17.81240442,17.81240442,17.5259983,17.69779099,227852
1/16/2013,17.69779099,17.86966865,17.64052676,17.75505523,223699
1/17/2013,17.81240442,17.98419711,17.81240442,17.86966865,253960
1/20/2013,17.81240442,17.81240442,17.58326253,17.58326253,160802
1/21/2013,17.64052676,17.69779099,17.41146984,17.46873407,246247
1/22/2013,17.58326253,17.69779099,17.41146984,17.58326253,601969
1/23/2013,17.69779099,17.86966865,17.58326253,17.75505523,427520
1/24/2013,17.75505523,18.09872557,17.75505523,17.92693288,488637
1/27/2013,18.1559898,18.38513169,17.98419711,17.98419711,693051
1/28/2013,17.98419711,18.38513169,17.81240442,18.21325404,599596
1/29/2013,18.21325404,19.07238743,18.21325404,18.78606627,1318162
1/30/2013,18.61418862,19.12965166,18.61418862,18.67145285,944341
1/31/2013,18.78606627,18.95785896,18.04146134,18.1559898,1436538
2/3/2013,18.27060323,18.61418862,17.86966865,18.32786746,1011985
2/4/2013,18.90059473,18.90059473,18.21325404,18.21325404,694238
2/5/2013,18.27060323,18.49966015,17.98419711,18.38513169,664866
2/6/2013,18.49966015,18.8433305,18.44239592,18.55692438,1038983
2/7/2013,18.61418862,18.61418862,18.32786746,18.32786746,683854
2/10/2013,18.38513169,18.78606627,18.38513169,18.67145285,951462
2/11/2013,18.78606627,19.30152931,18.78606627,19.01512319,1793150
2/12/2013,19.30152931,19.35879354,18.61418862,18.72880204,1117901
2/13/2013,18.72880204,19.30152931,18.67145285,19.07238743,1692278
2/14/2013,19.18691589,20.84791844,19.18691589,20.56151232,4577518
2/17/2013,20.61877655,21.01971113,20.3324554,20.50424809,2187442
2/18/2013,20.56151232,21.6497876,20.56151232,21.30611725,3574137
2/19/2013,21.47790994,21.47790994,20.3324554,20.44698386,2318872
2/20/2013,20.61877655,20.90518267,20.10331351,20.1606627,1497951
2/24/2013,20.27519116,20.27519116,19.01512319,19.18691589,709962
2/25/2013,19.47332201,19.70246389,18.72880204,18.8433305,693644
2/26/2013,19.24426508,19.58785047,18.95785896,19.41605777,888862
2/27/2013,19.41605777,19.58785047,18.55692438,18.72880204,1065981
2/28/2013,18.55692438,19.01512319,18.1559898,18.67145285,468759
3/3/2013,19.07238743,19.07238743,17.29685641,17.41146984,833975
3/4/2013,17.69779099,18.55692438,17.58326253,18.21325404,441761
3/5/2013,18.61418862,18.67145285,17.46873407,17.81240442,445321
3/6/2013,17.75505523,17.98419711,17.5259983,17.58326253,517118
3/7/2013,17.92693288,17.92693288,17.23959218,17.35420561,425443
3/10/2013,17.5259983,17.86966865,16.95327103,16.95327103,322791
3/11/2013,16.95327103,17.06779949,16.66686491,16.8960068,321307
3/12/2013,16.8960068,17.12506372,16.60960068,16.8960068,295199
3/13/2013,17.18232795,17.5259983,17.01053526,17.23959218,652405
3/14/2013,17.41146984,17.41146984,16.83874257,17.06779949,402302
3/18/2013,17.06779949,17.23959218,16.95327103,17.01053526,239720
3/19/2013,17.18232795,17.46873407,17.06779949,17.18232795,465792
3/20/2013,17.18232795,17.23959218,16.95327103,16.95327103,203524
3/24/2013,16.8960068,16.8960068,16.09413764,16.2086661,275618
3/25/2013,16.32319456,16.60960068,15.75046729,15.86499575,401412
3/27/2013,15.5786746,15.75046729,15.00594732,15.23500425,486856
3/28/2013,15.34953271,15.75046729,15.29226848,15.5786746,272651
3/31/2013,15.52141037,15.63593883,14.94868309,15.00594732,278882
4/1/2013,14.83406967,14.83406967,13.97493628,14.14681393,645878
4/2/2013,14.60501274,14.60501274,14.14681393,14.37587086,223699
4/3/2013,14.66227698,15.00594732,14.49048428,14.54774851,283925
4/4/2013,14.49048428,14.49048428,14.0895497,14.2613424,234676
4/7/2013,14.37587086,14.60501274,14.37587086,14.37587086,222809
4/8/2013,14.2613424,14.83406967,14.2613424,14.66227698,335845
4/9/2013,14.83406967,15.40679694,14.71954121,15.29226848,733993
4/10/2013,15.46414613,15.80773152,15.29226848,15.46414613,580311
4/11/2013,15.17774002,15.5786746,15.06321155,15.40679694,477659
4/15/2013,15.46414613,16.38054376,15.46414613,16.2086661,607903
4/16/2013,16.60960068,16.60960068,15.46414613,15.52141037,526612
4/17/2013,15.63593883,15.75046729,15.29226848,15.46414613,339108
4/18/2013,15.63593883,15.80773152,15.40679694,15.46414613,481516
4/21/2013,15.63593883,15.63593883,15.06321155,15.12047579,239423
4/22/2013,15.17774002,15.34953271,15.00594732,15.17774002,169703
4/24/2013,15.12047579,15.17774002,14.83406967,14.8913339,166142
4/25/2013,14.83406967,14.83406967,14.43313509,14.54774851,407939
4/28/2013,14.43313509,14.60501274,14.20407816,14.37587086,169109
4/29/2013,14.2613424,14.49048428,13.97493628,14.31860663,302320
4/30/2013,14.43313509,14.43313509,14.20407816,14.20407816,121937
5/2/2013,14.0895497,14.71954121,14.0895497,14.54774851,285705
5/5/2013,14.31860663,14.77680544,14.31860663,14.37587086,206788
5/6/2013,14.31860663,14.43313509,14.14681393,14.2613424,117190
5/7/2013,14.31860663,14.66227698,14.31860663,14.49048428,234676
5/8/2013,14.71954121,14.94868309,14.37587086,14.43313509,380347
5/9/2013,14.37587086,14.77680544,14.2613424,14.60501274,235566
5/12/2013,14.83406967,15.97960918,14.83406967,15.86499575,851183
5/13/2013,15.92234494,16.55233645,15.5786746,16.32319456,1301251
5/14/2013,16.49507222,17.64052676,16.2086661,17.46873407,1880672
5/15/2013,17.23959218,17.5259983,16.03687341,16.72412914,1088529
5/16/2013,16.72412914,18.32786746,16.72412914,18.27060323,2415888
5/19/2013,18.8433305,19.30152931,18.27060323,19.12965166,1656083
5/20/2013,19.18691589,19.18691589,18.1559898,18.21325404,1531476
5/21/2013,17.92693288,18.72880204,17.69779099,17.86966865,1657270
5/22/2013,17.86966865,18.1559898,17.18232795,17.29685641,1099803
5/26/2013,17.01053526,17.64052676,16.8960068,16.95327103,577345
5/27/2013,16.78139337,18.04146134,16.78139337,17.75505523,902212
5/28/2013,18.04146134,18.27060323,17.58326253,17.69779099,1004271
5/29/2013,18.09872557,18.8433305,17.98419711,18.49966015,1314898
5/30/2013,19.01512319,19.70246389,18.67145285,19.35879354,3714172
6/2/2013,19.75972812,20.27519116,19.53058624,20.10331351,2216814
6/3/2013,20.27519116,20.50424809,19.53058624,20.21792693,2075593
6/4/2013,20.1606627,20.27519116,19.41605777,19.53058624,2417668
6/5/2013,19.6451147,19.75972812,19.30152931,19.41605777,2087163
6/6/2013,19.75972812,19.75972812,18.90059473,19.01512319,1672697
6/9/2013,19.47332201,19.47332201,18.1559898,18.27060323,1130361
6/11/2013,20.27519116,20.38971963,19.70246389,19.75972812,2142050
6/12/2013,19.98878505,20.67612574,19.75972812,19.93152082,3152551
6/13/2013,20.27519116,21.30611725,19.81699235,20.61877655,4489700
6/16/2013,20.90518267,22.56618522,20.04604928,22.2797791,4295077
6/17/2013,22.68071368,22.85250637,21.24885302,21.36338148,2393933
6/18/2013,21.6497876,22.2797791,20.9624469,21.93610875,2870406
