Date,Open,High,Low,Close,Volume
10/1/2012,83.22222222,84.88888889,82.9,83.63333333,35500
10/2/2012,83.55555556,83.55555556,82.78888889,82.88888889,4600
10/3/2012,84.44444444,85.55555556,82.78888889,82.84444444,9600
10/4/2012,84.44444444,84.44444444,82.78888889,83.27777778,8100
10/7/2012,83.33333333,83.33333333,82.46666667,82.72222222,5150
10/8/2012,82.72222222,83.88888889,82.72222222,83.74444444,11650
10/9/2012,83.55555556,85.33333333,83.44444444,84.32222222,71900
10/10/2012,86.54444444,86.54444444,84.44444444,84.74444444,5450
10/11/2012,84.74444444,85.32222222,84.22222222,84.73333333,6550
10/14/2012,84.45555556,85.55555556,83.96666667,84.61111111,11550
10/15/2012,85.27777778,86.66666667,85.22222222,86.15555556,21050
10/16/2012,86.55555556,86.88888889,85.77777778,86.8,7450
10/17/2012,86.27777778,87.11111111,86.13333333,86.81111111,16750
10/18/2012,86.81111111,87.22222222,86.55555556,86.65555556,29400
10/21/2012,86.65555556,86.83333333,85.77777778,86.21111111,19100
10/22/2012,86.11111111,86.11111111,85.55555556,85.62222222,17350
10/23/2012,86.65555556,86.88888889,86.16666667,86.61111111,11500
10/30/2012,87.53333333,88.66666667,86.67777778,88.24444444,25450
10/31/2012,87.9,88.88888889,87.9,88.81111111,49150
11/1/2012,89.76666667,89.76666667,88.33333333,88.36666667,23550
11/4/2012,86.9,88.41111111,86.88888889,87.65555556,1950
11/6/2012,86.66666667,88.77777778,86.66666667,88.4,13650
11/7/2012,88.87777778,92.0,88.87777778,91.71111111,63750
11/8/2012,92.66666667,98.57777778,92.66666667,98.34444444,68650
11/11/2012,95.56666667,98.55555556,95.0,95.92222222,4050
11/12/2012,96.22222222,97.66666667,93.33333333,95.22222222,13450
11/13/2012,95.77777778,99.32222222,95.55555556,97.57777778,31300
11/14/2012,97.77777778,104.5222222,97.77777778,104.4777778,42900
11/15/2012,106.6666667,109.6666667,105.7222222,108.1,23050
11/18/2012,105.5555556,108.7777778,104.4333333,105.7222222,13650
11/19/2012,105.4444444,105.4444444,101.1111111,101.7,20350
11/20/2012,101.2222222,101.3333333,99.11111111,99.32222222,29750
11/21/2012,101.6111111,102.3333333,98.33333333,101.7,19550
11/22/2012,101.6666667,101.6666667,98.88888889,100.2111111,7350
11/26/2012,100.8888889,100.8888889,95.55555556,96.21111111,7750
11/27/2012,95.55555556,98.77777778,95.55555556,98.0,17250
11/28/2012,98.33333333,99.33333333,97.77777778,98.78888889,19050
11/29/2012,100.5555556,102.2111111,97.8,99.17777778,6950
12/2/2012,100.0,100.0,97.81111111,98.14444444,11850
12/3/2012,98.66666667,99.0,98.44444444,98.72222222,12800
12/4/2012,98.66666667,98.72222222,97.9,97.97777778,11150
12/5/2012,101.3333333,101.3333333,96.88888889,97.55555556,18600
12/6/2012,96.77777778,96.77777778,94.48888889,94.85555556,13550
12/9/2012,97.66666667,100.0,97.66666667,99.96666667,24550
12/10/2012,100.0,100.4444444,97.22222222,97.57777778,7400
12/11/2012,97.77777778,98.44444444,96.66666667,97.52222222,3850
12/12/2012,98.88888889,98.88888889,97.0,97.32222222,3050
12/13/2012,97.0,97.0,96.11111111,96.57777778,450
12/17/2012,98.26666667,98.26666667,95.77777778,96.31111111,950
12/18/2012,96.66666667,96.66666667,94.44444444,95.27777778,6200
12/19/2012,95.06666667,95.21111111,94.5,94.96666667,1700
12/20/2012,94.66666667,94.77777778,93.33333333,93.42222222,5100
12/23/2012,95.44444444,95.44444444,92.55555556,93.06666667,700
12/24/2012,92.77777778,94.32222222,92.77777778,93.7,3500
12/26/2012,93.33333333,95.55555556,93.01111111,93.33333333,2950
12/27/2012,93.33333333,93.83333333,91.66666667,92.75555556,4550
12/30/2012,93.33333333,95.54444444,92.24444444,93.27777778,900
1/1/2013,93.67777778,93.67777778,91.81111111,93.14444444,250
1/2/2013,93.33333333,93.61111111,92.44444444,93.06666667,6750
1/3/2013,93.11111111,93.55555556,93.0,93.34444444,500
1/6/2013,93.88888889,93.88888889,92.77777778,93.23333333,600
1/7/2013,93.33333333,93.36666667,93.22222222,93.31111111,600
1/8/2013,93.33333333,93.33333333,93.11111111,93.24444444,750
1/9/2013,93.33333333,93.33333333,92.88888889,93.1,600
1/10/2013,94.32222222,94.32222222,92.11111111,93.82222222,1350
1/13/2013,93.82222222,93.88888889,92.88888889,93.55555556,550
1/14/2013,94.33333333,94.38888889,92.44444444,93.56666667,350
1/15/2013,93.88888889,96.65555556,93.88888889,96.02222222,13200
1/16/2013,97.66666667,101.6666667,97.33333333,101.1111111,18500
1/17/2013,102.1111111,105.4444444,102.1111111,103.9777778,14700
1/20/2013,103.1444444,103.3222222,100.2222222,100.3333333,3250
1/21/2013,99.55555556,102.2222222,98.77777778,101.6222222,4250
1/22/2013,101.6888889,104.1,101.6888889,103.8444444,5550
1/23/2013,105.4333333,105.4333333,103.8888889,104.7333333,8550
1/24/2013,103.8888889,104.0,103.1111111,103.8666667,35700
1/27/2013,102.8,102.8,101.1222222,101.3222222,1800
1/28/2013,101.7555556,101.7666667,97.77777778,99.63333333,1950
1/29/2013,99.96666667,101.4444444,98.35555556,99.57777778,1550
1/30/2013,102.1111111,102.1111111,98.88888889,99.45555556,2500
1/31/2013,99.5,100.7777778,99.27777778,99.77777778,300
2/3/2013,101.1111111,102.6555556,101.1111111,101.9333333,2650
2/4/2013,102.1111111,102.3333333,99.05555556,101.0,1650
